ell,TT,EE,BB,TE
2.290000000000000000e+02,4.793422104521844631e+03,1.208332245691193130e+00,1.799490926094597307e-02,2.850934493491442723e+01
2.300000000000000000e+02,4.790022039719286113e+03,1.251170200614716288e+00,1.815897338627499649e-02,2.995388026540444670e+01
2.310000000000000000e+02,4.786093032630820744e+03,1.295811011114344158e+00,1.832333333309139889e-02,3.140132425586701359e+01
2.320000000000000000e+02,4.781642063239602976e+03,1.342288455369897493e+00,1.848797087392036256e-02,3.285106211539851984e+01
2.330000000000000000e+02,4.776661256109759051e+03,1.390628876988409646e+00,1.865286755290382695e-02,3.430240493732632245e+01
2.340000000000000000e+02,4.771150165383583044e+03,1.440851185269979018e+00,1.881800469761300831e-02,3.575466398376185140e+01
2.350000000000000000e+02,4.765123203061019012e+03,1.492981712185221577e+00,1.898336343179577584e-02,3.720729925349752421e+01
2.360000000000000000e+02,4.758565068810386038e+03,1.547046784311691292e+00,1.914892469029662314e-02,3.865954806522581322e+01
2.370000000000000000e+02,4.751497605016141279e+03,1.603050438080976692e+00,1.931466923450860310e-02,4.011072219211912682e+01
2.380000000000000000e+02,4.743912941505893286e+03,1.661018990187890898e+00,1.948057766949460451e-02,4.156020786223770358e+01
2.390000000000000000e+02,4.735818065515532908e+03,1.720963896157078787e+00,1.964663046222508286e-02,4.300731719176985024e+01
2.400000000000000000e+02,4.727212536487209945e+03,1.782918892421992085e+00,1.981280796097784763e-02,4.445121390161285291e+01
2.410000000000000000e+02,4.718095914254300624e+03,1.846895426561052211e+00,1.997909041555182702e-02,4.589143330181229175e+01
2.420000000000000000e+02,4.708482615563612853e+03,1.912904942695318633e+00,2.014545799868664583e-02,4.732713945629883767e+01
2.430000000000000000e+02,4.698372200484203859e+03,1.980966310194896218e+00,2.031189082837025345e-02,4.875764516700878914e+01
2.440000000000000000e+02,4.687764228907035431e+03,2.051090967344118887e+00,2.047836899041734215e-02,5.018241197333078674e+01
2.450000000000000000e+02,4.676673117035304131e+03,2.123297778415960124e+00,2.064487256224701098e-02,5.160067873388564408e+01
2.460000000000000000e+02,4.665105852115612834e+03,2.197583320653833550e+00,2.081138163682372255e-02,5.301183304317983414e+01
2.470000000000000000e+02,4.653054563863220210e+03,2.273973883114348116e+00,2.097787634704828541e-02,5.441518838009059778e+01
2.480000000000000000e+02,4.640541094334157606e+03,2.352480896964643797e+00,2.114433689056194332e-02,5.580998410671354293e+01
2.490000000000000000e+02,4.627557570890612624e+03,2.433100935889288330e+00,2.131074355431486836e-02,5.719568260107878643e+01
2.500000000000000000e+02,4.614118404418405589e+03,2.515860286605620999e+00,2.147707673956590624e-02,5.857152355470461913e+01
2.510000000000000000e+02,4.600215647897656709e+03,2.600740880624659468e+00,2.164331698637018617e-02,5.993667574399779596e+01
2.520000000000000000e+02,4.585855924640679405e+03,2.687762651057791885e+00,2.180944499820582430e-02,6.129054378045030660e+01
2.530000000000000000e+02,4.571038356292900062e+03,2.776923461723057596e+00,2.197544166572026544e-02,6.263238707342642897e+01
2.540000000000000000e+02,4.555776918753075734e+03,2.868236034494665354e+00,2.214128809025505892e-02,6.396139090576465236e+01
2.550000000000000000e+02,4.540055871854247016e+03,2.961690807997659380e+00,2.230696560692457461e-02,6.527696356573135006e+01
2.560000000000000000e+02,4.523889185956360961e+03,3.057300508161211017e+00,2.247245580646649310e-02,6.657836492733972023e+01
2.570000000000000000e+02,4.507283399995316358e+03,3.155063006923828350e+00,2.263774055660245851e-02,6.786507786558625810e+01
2.580000000000000000e+02,4.490252477994838955e+03,3.254968751044970965e+00,2.280280202221769345e-02,6.913613970254897367e+01
2.590000000000000000e+02,4.472802952189776079e+03,3.357030475971571892e+00,2.296762268464999646e-02,7.039207357597388182e+01
2.600000000000000000e+02,4.454956207914305196e+03,3.461238636206089403e+00,2.313218535976976908e-02,7.163072856056149362e+01
2.610000000000000000e+02,4.436711341702920436e+03,3.567591119180831605e+00,2.329647321465451448e-02,7.285292521149196432e+01
2.620000000000000000e+02,4.418089731259969085e+03,3.676085817383907717e+00,2.346046978334740199e-02,7.405725571649796279e+01
2.630000000000000000e+02,4.399097893593116169e+03,3.786720628838771585e+00,2.362415898078694051e-02,7.524379806815306893e+01
2.640000000000000000e+02,4.379742341615980877e+03,3.899486029235506912e+00,2.378752511586109883e-02,7.641114472085452292e+01
2.650000000000000000e+02,4.360022155718071190e+03,4.014365072414912028e+00,2.395055290262633474e-02,7.756011676295290158e+01
2.660000000000000000e+02,4.339943840403943796e+03,4.131348247554817554e+00,2.411322747012679610e-02,7.868856406850655105e+01
2.670000000000000000e+02,4.319521324250699763e+03,4.250418622956673609e+00,2.427553437090426702e-02,7.979582230428771084e+01
2.680000000000000000e+02,4.298753674833676996e+03,4.371566703234412543e+00,2.443745958783491087e-02,8.088271292656817479e+01
2.690000000000000000e+02,4.277639955422382627e+03,4.494783001452977267e+00,2.459898953980354727e-02,8.194708616768517118e+01
2.700000000000000000e+02,4.256186653344998376e+03,4.620043182917378921e+00,2.476011108554498213e-02,8.298976371288962639e+01
2.710000000000000000e+02,4.234415108371418683e+03,4.747337779063049545e+00,2.492081152630567717e-02,8.400859601672749477e+01
2.720000000000000000e+02,4.212316942662618203e+03,4.876649902894057753e+00,2.508107860721679044e-02,8.500440497975520771e+01
2.730000000000000000e+02,4.189920915991256152e+03,5.007940392771352833e+00,2.524090051693126183e-02,8.597578409981399261e+01
2.740000000000000000e+02,4.167218642324282882e+03,5.141207239701892640e+00,2.540026588664711163e-02,8.692355547856411135e+01
2.750000000000000000e+02,4.144224016725929687e+03,5.276418732672651934e+00,2.555916378752371571e-02,8.784556997262801303e+01
2.760000000000000000e+02,4.120958358773093096e+03,5.413558029236756219e+00,2.571758372698708384e-02,8.874264987004235650e+01
2.770000000000000000e+02,4.097420699283982685e+03,5.552600870945100908e+00,2.587551564435856821e-02,8.961338904126826321e+01
2.780000000000000000e+02,4.073617493861344883e+03,5.693523012176988196e+00,2.603294990527476455e-02,9.045712427540833289e+01
2.790000000000000000e+02,4.049562623045910186e+03,5.836285363917368407e+00,2.618987729537935322e-02,9.127467811127992547e+01
2.800000000000000000e+02,4.025269964129435266e+03,5.980856279282411592e+00,2.634628901333606679e-02,9.206464465826780952e+01
2.810000000000000000e+02,4.000738534625857483e+03,6.127218982341169351e+00,2.650217666348204937e-02,9.282710376735491309e+01
2.820000000000000000e+02,3.975982205850765695e+03,6.275326998482372964e+00,2.665753224761044371e-02,9.356139252187956856e+01
2.830000000000000000e+02,3.951014846404613309e+03,6.425156153330262576e+00,2.681234815682239161e-02,9.426684806831735841e+01
2.840000000000000000e+02,3.925835465659554302e+03,6.576674859803858908e+00,2.696661716285006852e-02,9.494280761196081642e+01
2.850000000000000000e+02,3.900457927349758393e+03,6.729844118572581024e+00,2.712033240950762966e-02,9.558935124754545143e+01
2.860000000000000000e+02,3.874888664710316334e+03,6.884632375207798916e+00,2.727348740400328125e-02,9.620655911974454000e+01
2.870000000000000000e+02,3.849148965716351540e+03,7.040985807227746029e+00,2.742607600850637678e-02,9.679376858358212132e+01
2.880000000000000000e+02,3.823237831517224095e+03,7.198880322989962721e+00,2.757809243186270728e-02,9.734957419978607618e+01
2.890000000000000000e+02,3.797161690018509944e+03,7.358269563674402214e+00,2.772953122185522340e-02,9.787554190518119412e+01
2.900000000000000000e+02,3.770941824407207605e+03,7.519114617113504373e+00,2.788038725778322832e-02,9.836952349264470286e+01
2.910000000000000000e+02,3.744584659918257785e+03,7.681391446565180026e+00,2.803065574369704299e-02,9.883234212142346564e+01
2.920000000000000000e+02,3.718089192343441482e+03,7.844964609174828851e+00,2.818033220217483134e-02,9.926333530198726862e+01
2.930000000000000000e+02,3.691469273230643466e+03,8.009906675445312985e+00,2.832941246899655513e-02,9.966258339601668581e+01
2.940000000000000000e+02,3.664738753320517390e+03,8.176141668826923947e+00,2.847789268869064042e-02,1.000286811061506711e+02
2.950000000000000000e+02,3.637896625970734931e+03,8.343519349614444636e+00,2.862576931080360737e-02,1.003624516458437057e+02
2.960000000000000000e+02,3.610956740668327257e+03,8.512112349343642137e+00,2.877303908730843157e-02,1.006632325588822425e+02
2.970000000000000000e+02,3.583918089725792925e+03,8.681770470154765107e+00,2.891969907076668775e-02,1.009296185489617557e+02
2.980000000000000000e+02,3.556801950114519514e+03,8.852492102674624164e+00,2.906574661384813893e-02,1.011624328142497689e+02
2.990000000000000000e+02,3.529614741780183067e+03,9.024201375869944641e+00,2.921117936966815057e-02,1.013617557016615649e+02
3.000000000000000000e+02,3.502362884393978675e+03,9.196822440901216922e+00,2.935599529340825187e-02,1.015269247011501221e+02
3.010000000000000000e+02,3.475060189822077518e+03,9.370428709432061964e+00,2.950019264486126308e-02,1.016580132013930040e+02
3.020000000000000000e+02,3.447720326047631261e+03,9.544799165833520505e+00,2.964376999221101164e-02,1.017550669231841738e+02
3.030000000000000000e+02,3.420349496568372160e+03,9.720010622637577313e+00,2.978672621662057166e-02,1.018181246391909980e+02
3.040000000000000000e+02,3.392961332998228954e+03,9.895991348869781490e+00,2.992906051802520298e-02,1.018472250764983471e+02
3.050000000000000000e+02,3.365569466687088152e+03,1.007266963735304977e+01,3.007077242200354925e-02,1.018416640754873015e+02
3.060000000000000000e+02,3.338172671975009962e+03,1.025004808849727311e+01,3.021186178752137061e-02,1.018014802537232697e+02
3.070000000000000000e+02,3.310792007883503175e+03,1.042798076006701891e+01,3.035232881530759361e-02,1.017267121647083599e+02
3.080000000000000000e+02,3.283433676290381300e+03,1.060647030145378444e+01,3.049217405733356534e-02,1.016173982916028677e+02
3.090000000000000000e+02,3.256103878543324754e+03,1.078544510341789575e+01,3.063139842683605674e-02,1.014735770408968563e+02
3.100000000000000000e+02,3.228801387010663802e+03,1.096475929832424434e+01,3.077000320908371278e-02,1.012952867360379656e+02
3.110000000000000000e+02,3.201554686722757197e+03,1.114448989437418192e+01,3.090799007255409792e-02,1.010810799409712928e+02
3.120000000000000000e+02,3.174355120100178738e+03,1.132449107479789774e+01,3.104536108061539332e-02,1.008324804638487251e+02
3.130000000000000000e+02,3.147223741978050384e+03,1.150476561555944066e+01,3.118211870343285189e-02,1.005487835053892525e+02
3.140000000000000000e+02,3.120166749369652280e+03,1.168516775152372844e+01,3.131826583024080457e-02,1.002300269924979119e+02
3.150000000000000000e+02,3.093182909676283543e+03,1.186562602712537995e+01,3.145380578145232087e-02,9.987624873675052584e+01
3.160000000000000000e+02,3.066293273943907025e+03,1.204621758001591481e+01,3.158874232104175866e-02,9.948748642790239671e+01
3.170000000000000000e+02,3.039504034965127630e+03,1.222672244017706689e+01,3.172307966830301834e-02,9.906452046242866061e+01
3.180000000000000000e+02,3.012828812182362981e+03,1.240714351454890085e+01,3.185682250971827445e-02,9.860664543197930243e+01
3.190000000000000000e+02,2.986266366490306609e+03,1.258740945311280335e+01,3.198997601023031989e-02,9.811389862200717005e+01
3.200000000000000000e+02,2.959822885142308223e+03,1.276752321597103901e+01,3.212254582417192750e-02,9.758706000535222813e+01
3.210000000000000000e+02,2.933526838310496714e+03,1.294733922289557704e+01,3.225453810504318869e-02,9.702616656581497523e+01
3.220000000000000000e+02,2.907362123798744051e+03,1.312678620387201001e+01,3.238595951522168365e-02,9.643051229182792383e+01
3.230000000000000000e+02,2.881357207117976031e+03,1.330579291561472566e+01,3.251681723391970646e-02,9.580087667525748429e+01
3.240000000000000000e+02,2.855503409514320083e+03,1.348428814156365085e+01,3.264711896499711274e-02,9.513803903514512683e+01
3.250000000000000000e+02,2.829821763012244446e+03,1.366227497536361035e+01,3.277687294307497085e-02,9.444129284152030834e+01
3.260000000000000000e+02,2.804311011865016098e+03,1.383968225381494399e+01,3.290608793877907584e-02,9.371141704944315620e+01
3.270000000000000000e+02,2.778984754220725335e+03,1.401636455680808879e+01,3.303477326246805068e-02,9.294770475293456968e+01
3.280000000000000000e+02,2.753849157000000559e+03,1.419225077424122539e+01,3.316293876686842584e-02,9.215093451920100165e+01
3.290000000000000000e+02,2.728910384189452543e+03,1.436734410591129318e+01,3.329059484787288969e-02,9.132262754783602077e+01
3.300000000000000000e+02,2.704182025150747904e+03,1.454149921087466879e+01,3.341775244436254177e-02,9.046133349003069668e+01
3.310000000000000000e+02,2.679662809545088294e+03,1.471471934130300419e+01,3.354442303617238136e-02,8.956783028819926074e+01
3.320000000000000000e+02,2.655366320726491722e+03,1.488693349179854053e+01,3.367061864054238934e-02,8.864215283045093940e+01
3.330000000000000000e+02,2.631291282350624442e+03,1.505799639919366761e+01,3.379635180709072984e-02,8.768582145036435804e+01
3.340000000000000000e+02,2.607451271803544842e+03,1.522791139283457795e+01,3.392163561107280206e-02,8.669812774669442490e+01
3.350000000000000000e+02,2.583859863547063014e+03,1.539653326032390979e+01,3.404648364501874219e-02,8.567984875346704143e+01
3.360000000000000000e+02,2.560515772482282955e+03,1.556386538125932972e+01,3.417091000895965125e-02,8.463101843001638258e+01
3.370000000000000000e+02,2.537425139082478381e+03,1.572983687643083250e+01,3.429492929899380371e-02,8.355315616131875345e+01
3.380000000000000000e+02,2.514594101142818545e+03,1.589437689100409479e+01,3.441855659422719121e-02,8.244555257827722983e+01
3.390000000000000000e+02,2.492036222248046215e+03,1.605741459417707517e+01,3.454180744237186212e-02,8.130972656343507765e+01
3.400000000000000000e+02,2.469757635206343366e+03,1.621895346231502799e+01,3.466469784391250364e-02,8.014571107157149754e+01
3.410000000000000000e+02,2.447757042199939406e+03,1.637877414454898428e+01,3.478724423478528338e-02,7.895353879563180044e+01
3.420000000000000000e+02,2.426040571651673417e+03,1.653688016337506639e+01,3.490946346795993638e-02,7.773324216276982668e+01
3.430000000000000000e+02,2.404614350055319846e+03,1.669320078020484388e+01,3.503137279370868717e-02,7.648633900060374913e+01
3.440000000000000000e+02,2.383477073819373345e+03,1.684759099490188206e+01,3.515298983878582112e-02,7.521211835846263227e+01
3.450000000000000000e+02,2.362634866173889804e+03,1.700005439580199251e+01,3.527433258469915567e-02,7.391135467904879874e+01
3.460000000000000000e+02,2.342093849037607015e+03,1.715044602519254724e+01,3.539541934501548581e-02,7.258407929006794745e+01
3.470000000000000000e+02,2.321852714894751443e+03,1.729876951278851394e+01,3.551626874197106459e-02,7.123106607115147426e+01
3.480000000000000000e+02,2.301917583730853949e+03,1.744480565766308189e+01,3.563689968229962618e-02,6.985234578084687485e+01
3.490000000000000000e+02,2.282302003274815888e+03,1.758870669568799272e+01,3.575733133270678904e-02,6.845017739392586975e+01
3.500000000000000000e+02,2.263004664195440000e+03,1.773032774740912387e+01,3.587758309491721753e-02,6.702384825358508635e+01
3.510000000000000000e+02,2.244039212009510720e+03,1.786967284343959150e+01,3.599767458040620954e-02,6.557486377778303677e+01
3.520000000000000000e+02,2.225412257052488258e+03,1.800667304831297244e+01,3.611762558495820036e-02,6.410394570770758094e+01
3.530000000000000000e+02,2.207123079963246710e+03,1.814125976831326525e+01,3.623745606345417369e-02,6.261106251479176876e+01
3.540000000000000000e+02,2.189178390380420296e+03,1.827343870928869407e+01,3.635718610441281140e-02,6.109841087523314940e+01
3.550000000000000000e+02,2.171592327191568529e+03,1.840306702543699302e+01,3.647683590524180425e-02,5.956521582302109152e+01
3.560000000000000000e+02,2.154356745376892377e+03,1.853015045258906923e+01,3.659642574750289479e-02,5.801218775845168807e+01
3.570000000000000000e+02,2.137478357999208583e+03,1.865462045695609206e+01,3.671597597288791398e-02,5.644003677660386131e+01
3.580000000000000000e+02,2.120963879734692910e+03,1.877640851786837928e+01,3.683550695968295513e-02,5.484947266602583937e+01
